name,image,classification,street_name_adress,parking,info,call,hardness,latitude,tag,,
신용지,0,지역호수/저수지,대구 동구 신용동,유,-,-,128.6502039,35.98100617,#자연 #한적한 #저수지,,
대한불교선조계종,0,지역사찰,대구 서구 당산로 273,유,-,-,128.6077091,35.83523467,#사찰 #한적한,,
북성공구골목,0,먹거리/패션거리,대구 중구 태평로3가,유,-,-,128.5909957,35.8744941,#특산물,,
달성보전망대,0,일반관광지,대구 달성군 논공읍 하리 899,유,-,-,128.417117,35.73673922,#나들이 #산책로 #포토존,,
삼성상회터,0,일반관광지,대구 중구 달성로 100,유,-,-,128.5823497,35.87417744,#역사적인 #명소 #나들이,,
정토사,0,지역사찰,대구 수성구 무학로11길 20,유,-,053-761-8676,128.6145578,35.83048311,#사찰 #한적한,,
용문사,0,유명사찰,대구 달성군 화원읍 화원휴양림길 132,유,-,053-631-9390,128.539226,35.76890894,#사찰 #한적한,,
시경심인당,0,지역사찰,대구 수성구 달구벌대로 2279,유,-,053-752-4688,128.6119687,35.86063303,#사찰 #한적한,,
첨모재,0,서원/향교/서당,대구 수성구 청호로46길 5-3,유,-,-,128.5500548,35.80887559,#자연 #서원 #한적한,,
해원사,0,지역사찰,대구 북구 관음로 157,유,-,053-323-4546,128.5424717,35.94469702,#사찰 #한적한,,
대동지,0,지역호수/저수지,대구 달성군 현풍읍 대리,유,-,-,128.4238154,35.66653066,#자연 #한적한 #저수지,,
금봉지,0,지역호수/저수지,대구 달성군 논공읍 금포리,유,-,-,128.4313992,35.77808266,#자연 #한적한 #저수지,,
감문지,0,지역호수/저수지,대구 달성군 하빈면 감문리,유,-,-,128.4301862,35.88967478,#자연 #한적한 #저수지,,
보령사,0,지역사찰,대구 중구 명덕로 127 3층,유,-,053-767-2214,128.6443989,35.72178634,#사찰 #한적한,,
명적암,0,지역사찰,대구 달성군 옥포읍 용연사길 240,유,-,-,128.5267418,35.74187026,#사찰 #한적한,,
한천서원,0,서원/향교/서당,대구 달성군 가창면 가창동로 117,유,-,-,128.6544193,35.77973183,#자연 #서원 #한적한,,
덕암사,0,지역사찰,대구 북구 구리로34길 27,유,-,-,128.5753537,35.94671137,#사찰 #한적한,,
미싱골목,0,먹거리/패션거리,대구 중구 대신동 69-11,유,-,-,128.5802056,35.87151702,#먹거리 #특산물,,
장기동먹거리촌,0,먹거리/패션거리,대구 달서구 장기동 822-15,유,-,-,128.5302665,35.8419056,#먹거리 #특산물,,
의현사,0,지역사찰,대구 북구 검단동 1328,유,-,-,128.630389,35.91169863,#사찰 #한적한,,
고산서당,0,서원/향교/서당,대구 수성구 성동 산 22,유,-,-,128.7182047,35.85253312,#자연 #서원 #한적한,,
수리지,0,지역호수/저수지,대구 달성군 구지면 수리리 227,유,-,-,128.4005705,35.6717343,#자연 #한적한 #저수지,,
구름지,0,지역호수/저수지,대구 수성구 삼덕동,유,-,-,128.6569628,35.82928311,#자연 #한적한 #저수지,,
상당지,0,지역호수/저수지,대구 달성군 하빈면 기곡리,유,-,-,128.4514081,35.92322876,#자연 #한적한 #저수지,,
일광사,0,지역사찰,대구 달서구 장산2길 33,유,-,010-2213-5643,128.5726384,35.83136116,#사찰 #한적한,,
수정사,0,지역사찰,대구 달성군 화원읍 사문진로4길 19,유,-,053-635-7447,128.4862402,35.80872377,#사찰 #한적한,,
대륜사,0,지역사찰,대구 동구 팔공로209길 51,유,-,053-985-5289,128.6944532,35.95485036,#사찰 #한적한,,
보덕사,0,지역사찰,대구 달서구 성서동로65길 70,유,-,053-583-4006,128.4396055,35.70584574,#사찰 #한적한,,
장미꽃필무렵축제,0,지역축제,대구 달서구 이곡동 1306-6,유,-,-,128.5147708,35.85810257,#축제,,
대구뷰티엑스포,0,지역축제,대구 북구 산격동 1676,유,-,-,128.6129592,35.90719953,#축제,,
보국사,0,지역사찰,대구 서구 문화로 289-6,유,-,053-556-4271,128.4793698,35.77997624,#사찰 #한적한,,
소재사,0,지역사찰,대구 달성군 유가읍 일연선사길 77,유,-,-,128.5103567,35.6915715,#사찰 #한적한,,
불은사,0,유명사찰,대구 수성구 용학로 145-3,유,-,053-784-1551,128.4490216,35.90130563,#사찰 #한적한,,
일신양산,0,토속/특산물/기념품매장,대구 동구 신평로 114,유,-,053-963-6848,128.6980633,35.87002897,#특산물,,
정법사,0,유명사찰,대구 동구 동북로 397,유,-,053-943-2228,128.6315215,35.88720996,#사찰 #한적한,,
송호지,0,지역호수/저수지,대구 동구 상매동,유,-,-,128.7056931,35.89015789,#벚꽃명소,,
유가사,0,유명사찰,대구 달성군 유가읍 유가사길 161,유,-,053-614-5115,128.5077116,35.71272028,#사찰 #한적한 #템플스테이,,
안산못,0,지역호수/저수지,대구 달성군 유가읍 한정리,유,-,-,128.46366,35.65185499,#자연 #한적한 #저수지,,
금동지,0,지역호수/저수지,대구 달성군 유가읍 용금공단길 12-4,유,-,-,128.4660167,35.67950099,#자연 #한적한 #저수지,,
김흥3지,0,지역호수/저수지,대구 달성군 옥포읍 김흥리,유,-,-,128.490807,35.73648427,#자연 #한적한 #저수지,,
용수지,0,지역호수/저수지,대구 동구 용수동,유,-,-,128.6755108,35.98024104,#자연 #한적한 #저수지,,
임휴사,0,지역사찰,대구 달서구 앞산순환로 12-25,유,-,-,128.5607723,35.8105254,#사찰 #한적한,,
아미사,0,지역사찰,대구 동구 팔공로91길 14,유,-,-,128.6444372,35.94075329,#사찰 #한적한,,
청수사,0,지역사찰,대구 수성구 달구벌대로504길 22,유,-,-,128.6378915,35.85675124,#사찰 #한적한,,
백원서원,0,서원/향교/서당,대구 동구 도평로51길 18,유,-,-,128.6629383,35.92066092,#자연 #서원 #한적한,,
용연사벚꽃길,0,먹거리/패션거리,대구 달성군 옥포읍 기세리,유,"대한불교조계종 제9교구 본사인 동화사(桐華寺)의 말사이다. 914년(신라 신덕왕 3) 보양(寶壤)이 창건하였으며 그뒤 고려시대까지의 연혁은 전해지지 않는다. 1419년(조선 세종 1) 천일(天日)이 중건하였으나 임진왜란이 일어나자 불탔고, 1603년(선조 36) 탄옥(坦玉)·경천(敬天) 등이 사명대사 유정(惟政)의 명으로 중창하였다. 1621년(광해군 13) 범종각을 지었으나 1650년(효종 1) 다시 법당과 요사채 등이 모두 불에 탔다. 1653년에는 홍묵(弘默)이 대웅전을 지었고 승안(勝安)이 명부전을 건립하였다. 1655년 희감(熙鑑)과 홍묵이 함허당(含虛堂)과 관정료(灌頂寮)를 세웠고 이듬해에는 청진(淸振)이 관음전을 지었다. 1658년에는 도행(道行)이 명월당(明月堂)을, 이듬해에는 학신이 향로전(香爐殿)을, 1660년(현종 1)에는 일순(一淳)이 약사전을 차례로 건립하였다. 1670년 천왕문 앞의 석교가 완성되었으며 1673년에는 자진(自珍)이 세존부도(世尊浮屠)와 비석을 세웠다. 1722년(경종 2)에는 대웅전과 종각을 수리하였는데, 당시 절 규모는 2백 수십 칸에 이르렀으며 거주하는 승려수도 500여 명에 달하였다. 현존하는 건물은 극락전, 적멸보궁, 나한전을 비롯하여 사명당, 보광루, 일주문, 사천왕문 등이 있다. 문화재로는 보물 제539호인 석조계단과 경상북도 문화재자료 제26호인 삼층석탑 그리고 용연사 극락전, 용연사 부도군 등이 있다.",-,128.4733048,35.78659751,#벚꽃명소 #봄나들이,,
주컬렉션,0,토속/특산물/기념품매장,대구 동구 송라로 31,유,-,-,128.6198262,35.87009576,#특산물,,
